W0104 11:57:12.566669   440 device_context.cc:447] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
batch  55400 | examples/s: 28.33 | loss: 0.28519 | time elapsed: 6.17h | time left: 9.83h
batch  55500 | examples/s: 28.80 | loss: 0.28770 | time elapsed: 6.18h | time left: 9.81h
batch  55600 | examples/s: 35.52 | loss: 0.27843 | time elapsed: 6.19h | time left: 9.80h
batch  55700 | examples/s: 29.21 | loss: 0.28555 | time elapsed: 6.20h | time left: 9.79h
batch  55800 | examples/s: 33.16 | loss: 0.27824 | time elapsed: 6.22h | time left: 9.78h
batch  55900 | examples/s: 28.12 | loss: 0.28136 | time elapsed: 6.23h | time left: 9.77h
batch  56000 | examples/s: 33.33 | loss: 0.28189 | time elapsed: 6.24h | time left: 9.76h
batch  56100 | examples/s: 33.01 | loss: 0.28247 | time elapsed: 6.25h | time left: 9.75h
batch  56200 | examples/s: 27.41 | loss: 0.28871 | time elapsed: 6.26h | time left: 9.74h
batch  56300 | examples/s: 29.61 | loss: 0.28109 | time elapsed: 6.27h | time left: 9.72h
batch  56400 | examples/s: 29.41 | loss: 0.28074 | time elapsed: 6.28h | time left: 9.71h
batch  56500 | examples/s: 27.72 | loss: 0.27941 | time elapsed: 6.29h | time left: 9.70h
batch  56600 | examples/s: 32.67 | loss: 0.28646 | time elapsed: 6.30h | time left: 9.69h
batch  56700 | examples/s: 33.23 | loss: 0.28901 | time elapsed: 6.31h | time left: 9.68h
batch  56800 | examples/s: 33.13 | loss: 0.28359 | time elapsed: 6.33h | time left: 9.67h
batch  56900 | examples/s: 19.82 | loss: 0.28152 | time elapsed: 6.34h | time left: 9.66h
batch  57000 | examples/s: 28.93 | loss: 0.28949 | time elapsed: 6.35h | time left: 9.64h
batch  57100 | examples/s: 28.83 | loss: 0.28399 | time elapsed: 6.36h | time left: 9.63h
batch  57200 | examples/s: 28.32 | loss: 0.28093 | time elapsed: 6.37h | time left: 9.62h
batch  57300 | examples/s: 32.82 | loss: 0.28728 | time elapsed: 6.38h | time left: 9.61h
batch  57400 | examples/s: 33.18 | loss: 0.28510 | time elapsed: 6.39h | time left: 9.60h
epoch  19 | val loss: 0.33852 | time cost: 19.41 s |
batch  57500 | examples/s: 29.04 | loss: 0.28505 | time elapsed: 6.41h | time left: 9.60h
batch  57600 | examples/s: 27.75 | loss: 0.27837 | time elapsed: 6.42h | time left: 9.59h
batch  57700 | examples/s: 33.03 | loss: 0.27878 | time elapsed: 6.43h | time left: 9.57h
batch  57800 | examples/s: 32.96 | loss: 0.28371 | time elapsed: 6.44h | time left: 9.56h
batch  57900 | examples/s: 32.98 | loss: 0.28512 | time elapsed: 6.45h | time left: 9.55h
batch  58000 | examples/s: 29.82 | loss: 0.28224 | time elapsed: 6.46h | time left: 9.54h
batch  58100 | examples/s: 18.55 | loss: 0.28100 | time elapsed: 6.47h | time left: 9.53h
batch  58200 | examples/s: 30.33 | loss: 0.27331 | time elapsed: 6.49h | time left: 9.52h
batch  58300 | examples/s: 29.61 | loss: 0.28098 | time elapsed: 6.50h | time left: 9.51h
batch  58400 | examples/s: 28.51 | loss: 0.27869 | time elapsed: 6.51h | time left: 9.49h
batch  58500 | examples/s: 34.94 | loss: 0.27606 | time elapsed: 6.52h | time left: 9.48h
batch  58600 | examples/s: 28.49 | loss: 0.27902 | time elapsed: 6.53h | time left: 9.47h
batch  58700 | examples/s: 28.69 | loss: 0.28061 | time elapsed: 6.54h | time left: 9.46h
batch  58800 | examples/s: 25.26 | loss: 0.27934 | time elapsed: 6.55h | time left: 9.45h
batch  58900 | examples/s: 36.33 | loss: 0.28801 | time elapsed: 6.56h | time left: 9.44h
batch  59000 | examples/s: 33.15 | loss: 0.27958 | time elapsed: 6.57h | time left: 9.43h
batch  59100 | examples/s: 33.79 | loss: 0.28314 | time elapsed: 6.58h | time left: 9.41h
batch  59200 | examples/s: 35.69 | loss: 0.28031 | time elapsed: 6.60h | time left: 9.40h
batch  59300 | examples/s: 33.20 | loss: 0.27764 | time elapsed: 6.61h | time left: 9.39h
batch  59400 | examples/s: 32.05 | loss: 0.27688 | time elapsed: 6.62h | time left: 9.38h
batch  59500 | examples/s: 24.94 | loss: 0.27850 | time elapsed: 6.63h | time left: 9.37h
batch  59600 | examples/s: 28.39 | loss: 0.28030 | time elapsed: 6.64h | time left: 9.36h
batch  59700 | examples/s: 27.55 | loss: 0.28700 | time elapsed: 6.65h | time left: 9.35h
batch  59800 | examples/s: 33.08 | loss: 0.27234 | time elapsed: 6.66h | time left: 9.34h
batch  59900 | examples/s: 30.73 | loss: 0.28496 | time elapsed: 6.67h | time left: 9.32h
batch  60000 | examples/s: 28.05 | loss: 0.27925 | time elapsed: 6.68h | time left: 9.31h
batch  60100 | examples/s: 27.01 | loss: 0.28082 | time elapsed: 6.69h | time left: 9.30h
batch  60200 | examples/s: 22.40 | loss: 0.27978 | time elapsed: 6.71h | time left: 9.29h
batch  60300 | examples/s: 33.67 | loss: 0.28550 | time elapsed: 6.72h | time left: 9.28h
epoch  20 | val loss: 0.34505 | time cost: 19.23 s |
batch  60400 | examples/s: 35.59 | loss: 0.28555 | time elapsed: 6.73h | time left: 9.28h
batch  60500 | examples/s: 27.35 | loss: 0.27401 | time elapsed: 6.74h | time left: 9.26h
batch  60600 | examples/s: 29.99 | loss: 0.27860 | time elapsed: 6.76h | time left: 9.25h
batch  60700 | examples/s: 32.86 | loss: 0.28040 | time elapsed: 6.77h | time left: 9.24h
batch  60800 | examples/s: 33.14 | loss: 0.27924 | time elapsed: 6.78h | time left: 9.23h
batch  60900 | examples/s: 38.87 | loss: 0.27722 | time elapsed: 6.79h | time left: 9.22h
batch  61000 | examples/s: 32.98 | loss: 0.27481 | time elapsed: 6.80h | time left: 9.21h
batch  61100 | examples/s: 33.21 | loss: 0.27645 | time elapsed: 6.81h | time left: 9.20h
batch  61200 | examples/s: 29.09 | loss: 0.27822 | time elapsed: 6.82h | time left: 9.18h
batch  61300 | examples/s: 33.82 | loss: 0.27578 | time elapsed: 6.83h | time left: 9.17h
batch  61400 | examples/s: 32.87 | loss: 0.28171 | time elapsed: 6.84h | time left: 9.16h
batch  61500 | examples/s: 32.68 | loss: 0.28005 | time elapsed: 6.85h | time left: 9.15h
batch  61600 | examples/s: 25.16 | loss: 0.27754 | time elapsed: 6.87h | time left: 9.14h
batch  61700 | examples/s: 33.08 | loss: 0.27641 | time elapsed: 6.88h | time left: 9.13h
batch  61800 | examples/s: 28.83 | loss: 0.27796 | time elapsed: 6.89h | time left: 9.12h
batch  61900 | examples/s: 33.08 | loss: 0.27693 | time elapsed: 6.90h | time left: 9.10h
batch  62000 | examples/s: 38.54 | loss: 0.28305 | time elapsed: 6.91h | time left: 9.09h
batch  62100 | examples/s: 33.17 | loss: 0.28370 | time elapsed: 6.92h | time left: 9.08h
batch  62200 | examples/s: 37.12 | loss: 0.28250 | time elapsed: 6.93h | time left: 9.07h
batch  62300 | examples/s: 33.22 | loss: 0.28176 | time elapsed: 6.94h | time left: 9.06h
batch  62400 | examples/s: 31.18 | loss: 0.28529 | time elapsed: 6.95h | time left: 9.05h
batch  62500 | examples/s: 30.89 | loss: 0.27985 | time elapsed: 6.96h | time left: 9.04h
batch  62600 | examples/s: 33.21 | loss: 0.28203 | time elapsed: 6.97h | time left: 9.02h
batch  62700 | examples/s: 27.95 | loss: 0.27842 | time elapsed: 6.99h | time left: 9.01h
batch  62800 | examples/s: 29.12 | loss: 0.27483 | time elapsed: 7.00h | time left: 9.00h
batch  62900 | examples/s: 29.19 | loss: 0.28523 | time elapsed: 7.01h | time left: 8.99h
batch  63000 | examples/s: 33.24 | loss: 0.28007 | time elapsed: 7.02h | time left: 8.98h
batch  63100 | examples/s: 32.35 | loss: 0.28355 | time elapsed: 7.03h | time left: 8.97h
epoch  21 | val loss: 0.34141 | time cost: 19.27 s |
batch  63200 | examples/s: 32.84 | loss: 0.27253 | time elapsed: 7.05h | time left: 8.96h
batch  63300 | examples/s: 25.82 | loss: 0.27389 | time elapsed: 7.06h | time left: 8.95h
batch  63400 | examples/s: 33.06 | loss: 0.27203 | time elapsed: 7.07h | time left: 8.94h
batch  63500 | examples/s: 33.00 | loss: 0.27537 | time elapsed: 7.08h | time left: 8.93h
batch  63600 | examples/s: 29.74 | loss: 0.28098 | time elapsed: 7.09h | time left: 8.92h
batch  63700 | examples/s: 29.36 | loss: 0.27199 | time elapsed: 7.10h | time left: 8.91h
batch  63800 | examples/s: 28.30 | loss: 0.27616 | time elapsed: 7.11h | time left: 8.90h
batch  63900 | examples/s: 27.84 | loss: 0.27593 | time elapsed: 7.12h | time left: 8.88h
batch  64000 | examples/s: 33.01 | loss: 0.27519 | time elapsed: 7.13h | time left: 8.87h
batch  64100 | examples/s: 33.11 | loss: 0.27405 | time elapsed: 7.15h | time left: 8.86h
batch  64200 | examples/s: 32.78 | loss: 0.27785 | time elapsed: 7.16h | time left: 8.85h
batch  64300 | examples/s: 32.93 | loss: 0.27157 | time elapsed: 7.17h | time left: 8.84h
batch  64400 | examples/s: 33.08 | loss: 0.27854 | time elapsed: 7.18h | time left: 8.83h
batch  64500 | examples/s: 29.20 | loss: 0.27606 | time elapsed: 7.19h | time left: 8.82h
batch  64600 | examples/s: 33.09 | loss: 0.27482 | time elapsed: 7.20h | time left: 8.81h
batch  64700 | examples/s: 32.83 | loss: 0.27832 | time elapsed: 7.21h | time left: 8.79h
batch  64800 | examples/s: 28.44 | loss: 0.27236 | time elapsed: 7.22h | time left: 8.78h
batch  64900 | examples/s: 29.88 | loss: 0.27519 | time elapsed: 7.23h | time left: 8.77h
batch  65000 | examples/s: 26.15 | loss: 0.28121 | time elapsed: 7.24h | time left: 8.76h
batch  65100 | examples/s: 28.26 | loss: 0.27147 | time elapsed: 7.26h | time left: 8.75h
batch  65200 | examples/s: 29.72 | loss: 0.28007 | time elapsed: 7.27h | time left: 8.74h
batch  65300 | examples/s: 29.17 | loss: 0.27807 | time elapsed: 7.28h | time left: 8.73h
batch  65400 | examples/s: 29.38 | loss: 0.27587 | time elapsed: 7.29h | time left: 8.71h
batch  65500 | examples/s: 29.92 | loss: 0.28137 | time elapsed: 7.30h | time left: 8.70h
batch  65600 | examples/s: 33.20 | loss: 0.27704 | time elapsed: 7.31h | time left: 8.69h
batch  65700 | examples/s: 30.81 | loss: 0.27431 | time elapsed: 7.32h | time left: 8.68h
batch  65800 | examples/s: 24.58 | loss: 0.28475 | time elapsed: 7.33h | time left: 8.67h
batch  65900 | examples/s: 28.20 | loss: 0.27745 | time elapsed: 7.34h | time left: 8.66h
batch  66000 | examples/s: 35.13 | loss: 0.27839 | time elapsed: 7.35h | time left: 8.65h
epoch  22 | val loss: 0.33363 | time cost: 19.35 s |
batch  66100 | examples/s: 33.07 | loss: 0.26716 | time elapsed: 7.37h | time left: 8.64h
batch  66200 | examples/s: 29.33 | loss: 0.27199 | time elapsed: 7.38h | time left: 8.63h
batch  66300 | examples/s: 27.05 | loss: 0.27001 | time elapsed: 7.39h | time left: 8.62h
batch  66400 | examples/s: 26.84 | loss: 0.26776 | time elapsed: 7.40h | time left: 8.61h
batch  66500 | examples/s: 32.82 | loss: 0.27599 | time elapsed: 7.42h | time left: 8.60h
batch  66600 | examples/s: 29.63 | loss: 0.27640 | time elapsed: 7.43h | time left: 8.59h
batch  66700 | examples/s: 37.53 | loss: 0.27520 | time elapsed: 7.44h | time left: 8.57h
batch  66800 | examples/s: 36.77 | loss: 0.27433 | time elapsed: 7.45h | time left: 8.56h
batch  66900 | examples/s: 33.72 | loss: 0.27309 | time elapsed: 7.46h | time left: 8.55h
batch  67000 | examples/s: 33.45 | loss: 0.27514 | time elapsed: 7.47h | time left: 8.54h
batch  67100 | examples/s: 27.77 | loss: 0.27173 | time elapsed: 7.48h | time left: 8.53h
batch  67200 | examples/s: 32.89 | loss: 0.27805 | time elapsed: 7.49h | time left: 8.52h
batch  67300 | examples/s: 31.53 | loss: 0.27610 | time elapsed: 7.50h | time left: 8.51h
batch  67400 | examples/s: 30.18 | loss: 0.26743 | time elapsed: 7.51h | time left: 8.50h
batch  67500 | examples/s: 21.02 | loss: 0.27525 | time elapsed: 7.53h | time left: 8.48h
batch  67600 | examples/s: 7.22 | loss: 0.27655 | time elapsed: 7.54h | time left: 8.48h
batch  67700 | examples/s: 29.14 | loss: 0.28134 | time elapsed: 7.58h | time left: 8.49h
batch  67800 | examples/s: 33.14 | loss: 0.27241 | time elapsed: 7.59h | time left: 8.48h
batch  67900 | examples/s: 33.01 | loss: 0.27171 | time elapsed: 7.60h | time left: 8.47h
batch  68000 | examples/s: 33.12 | loss: 0.27299 | time elapsed: 7.61h | time left: 8.46h
batch  68100 | examples/s: 33.17 | loss: 0.26391 | time elapsed: 7.62h | time left: 8.45h
batch  68200 | examples/s: 29.62 | loss: 0.27037 | time elapsed: 7.63h | time left: 8.44h
batch  68300 | examples/s: 25.37 | loss: 0.27545 | time elapsed: 7.64h | time left: 8.43h
batch  68400 | examples/s: 30.00 | loss: 0.27379 | time elapsed: 7.65h | time left: 8.41h
batch  68500 | examples/s: 33.18 | loss: 0.27369 | time elapsed: 7.66h | time left: 8.40h
batch  68600 | examples/s: 32.92 | loss: 0.27574 | time elapsed: 7.68h | time left: 8.39h
batch  68700 | examples/s: 25.31 | loss: 0.28070 | time elapsed: 7.69h | time left: 8.38h
batch  68800 | examples/s: 31.69 | loss: 0.27000 | time elapsed: 7.70h | time left: 8.37h
batch  68900 | examples/s: 29.53 | loss: 0.27087 | time elapsed: 7.71h | time left: 8.36h
epoch  23 | val loss: 0.33362 | time cost: 19.36 s |
batch  69000 | examples/s: 33.03 | loss: 0.26764 | time elapsed: 7.72h | time left: 8.35h
batch  69100 | examples/s: 33.01 | loss: 0.26815 | time elapsed: 7.74h | time left: 8.34h
batch  69200 | examples/s: 32.77 | loss: 0.27331 | time elapsed: 7.75h | time left: 8.33h
batch  69300 | examples/s: 35.94 | loss: 0.26886 | time elapsed: 7.76h | time left: 8.32h
batch  69400 | examples/s: 33.11 | loss: 0.26835 | time elapsed: 7.77h | time left: 8.31h
batch  69500 | examples/s: 35.44 | loss: 0.26940 | time elapsed: 7.78h | time left: 8.29h
batch  69600 | examples/s: 30.06 | loss: 0.27137 | time elapsed: 7.79h | time left: 8.28h
batch  69700 | examples/s: 28.28 | loss: 0.26626 | time elapsed: 7.80h | time left: 8.27h
batch  69800 | examples/s: 34.52 | loss: 0.28186 | time elapsed: 7.81h | time left: 8.26h
batch  69900 | examples/s: 28.75 | loss: 0.27729 | time elapsed: 7.82h | time left: 8.25h
batch  70000 | examples/s: 28.67 | loss: 0.27565 | time elapsed: 7.84h | time left: 8.24h
batch  70100 | examples/s: 29.60 | loss: 0.26749 | time elapsed: 7.85h | time left: 8.23h
batch  70200 | examples/s: 25.87 | loss: 0.26749 | time elapsed: 7.86h | time left: 8.22h
batch  70300 | examples/s: 33.06 | loss: 0.27069 | time elapsed: 7.87h | time left: 8.20h
batch  70400 | examples/s: 33.06 | loss: 0.27239 | time elapsed: 7.88h | time left: 8.19h
batch  70500 | examples/s: 33.08 | loss: 0.27736 | time elapsed: 7.89h | time left: 8.18h
batch  70600 | examples/s: 33.15 | loss: 0.27673 | time elapsed: 7.90h | time left: 8.17h
batch  70700 | examples/s: 27.62 | loss: 0.26921 | time elapsed: 7.91h | time left: 8.16h
batch  70800 | examples/s: 30.95 | loss: 0.27288 | time elapsed: 7.92h | time left: 8.15h
batch  70900 | examples/s: 33.29 | loss: 0.27300 | time elapsed: 7.93h | time left: 8.14h
batch  71000 | examples/s: 33.32 | loss: 0.27822 | time elapsed: 7.95h | time left: 8.12h
batch  71100 | examples/s: 28.99 | loss: 0.27040 | time elapsed: 7.96h | time left: 8.11h
batch  71200 | examples/s: 32.89 | loss: 0.27972 | time elapsed: 7.97h | time left: 8.10h
batch  71300 | examples/s: 28.48 | loss: 0.26700 | time elapsed: 7.98h | time left: 8.09h
batch  71400 | examples/s: 33.02 | loss: 0.27324 | time elapsed: 7.99h | time left: 8.08h
batch  71500 | examples/s: 25.50 | loss: 0.27360 | time elapsed: 8.00h | time left: 8.07h
batch  71600 | examples/s: 29.11 | loss: 0.27422 | time elapsed: 8.01h | time left: 8.06h
batch  71700 | examples/s: 23.64 | loss: 0.27001 | time elapsed: 8.02h | time left: 8.05h
batch  71800 | examples/s: 49.36 | loss: 0.27134 | time elapsed: 8.03h | time left: 8.03h
epoch  24 | val loss: 0.33397 | time cost: 20.04 s |
batch  71900 | examples/s: 33.01 | loss: 0.27373 | time elapsed: 8.05h | time left: 8.03h
batch  72000 | examples/s: 27.90 | loss: 0.26974 | time elapsed: 8.06h | time left: 8.02h
batch  72100 | examples/s: 25.61 | loss: 0.26797 | time elapsed: 8.07h | time left: 8.01h
batch  72200 | examples/s: 23.78 | loss: 0.27381 | time elapsed: 8.08h | time left: 7.99h
batch  72300 | examples/s: 33.01 | loss: 0.26971 | time elapsed: 8.09h | time left: 7.98h
batch  72400 | examples/s: 33.09 | loss: 0.27111 | time elapsed: 8.11h | time left: 7.97h
batch  72500 | examples/s: 31.25 | loss: 0.26873 | time elapsed: 8.12h | time left: 7.96h
batch  72600 | examples/s: 33.01 | loss: 0.27575 | time elapsed: 8.13h | time left: 7.95h
batch  72700 | examples/s: 37.27 | loss: 0.27004 | time elapsed: 8.14h | time left: 7.94h
batch  72800 | examples/s: 33.01 | loss: 0.26847 | time elapsed: 8.15h | time left: 7.93h
batch  72900 | examples/s: 22.77 | loss: 0.26691 | time elapsed: 8.16h | time left: 7.91h
batch  73000 | examples/s: 33.63 | loss: 0.27235 | time elapsed: 8.17h | time left: 7.90h
batch  73100 | examples/s: 29.98 | loss: 0.26889 | time elapsed: 8.18h | time left: 7.89h
batch  73200 | examples/s: 32.92 | loss: 0.26661 | time elapsed: 8.19h | time left: 7.88h
batch  73300 | examples/s: 28.71 | loss: 0.27483 | time elapsed: 8.20h | time left: 7.87h
batch  73400 | examples/s: 25.87 | loss: 0.26584 | time elapsed: 8.22h | time left: 7.86h
batch  73500 | examples/s: 33.36 | loss: 0.27041 | time elapsed: 8.23h | time left: 7.85h
batch  73600 | examples/s: 36.97 | loss: 0.27024 | time elapsed: 8.24h | time left: 7.84h
batch  73700 | examples/s: 33.99 | loss: 0.26557 | time elapsed: 8.25h | time left: 7.82h
batch  73800 | examples/s: 33.70 | loss: 0.27789 | time elapsed: 8.26h | time left: 7.81h
batch  73900 | examples/s: 28.55 | loss: 0.27543 | time elapsed: 8.27h | time left: 7.80h
batch  74000 | examples/s: 28.96 | loss: 0.26934 | time elapsed: 8.28h | time left: 7.79h
batch  74100 | examples/s: 30.22 | loss: 0.26743 | time elapsed: 8.29h | time left: 7.78h
batch  74200 | examples/s: 30.18 | loss: 0.26862 | time elapsed: 8.30h | time left: 7.77h
batch  74300 | examples/s: 28.45 | loss: 0.26759 | time elapsed: 8.31h | time left: 7.76h
batch  74400 | examples/s: 28.41 | loss: 0.27120 | time elapsed: 8.33h | time left: 7.74h
batch  74500 | examples/s: 34.91 | loss: 0.26239 | time elapsed: 8.34h | time left: 7.73h
batch  74600 | examples/s: 29.68 | loss: 0.26806 | time elapsed: 8.35h | time left: 7.72h
epoch  25 | val loss: 0.34066 | time cost: 19.98 s |
batch  74700 | examples/s: 33.21 | loss: 0.26413 | time elapsed: 8.36h | time left: 7.71h
batch  74800 | examples/s: 26.02 | loss: 0.26735 | time elapsed: 8.37h | time left: 7.70h
batch  74900 | examples/s: 34.25 | loss: 0.26175 | time elapsed: 8.39h | time left: 7.69h
batch  75000 | examples/s: 33.00 | loss: 0.27058 | time elapsed: 8.40h | time left: 7.68h
batch  75100 | examples/s: 33.03 | loss: 0.26238 | time elapsed: 8.41h | time left: 7.67h
batch  75200 | examples/s: 28.36 | loss: 0.26266 | time elapsed: 8.42h | time left: 7.66h
batch  75300 | examples/s: 29.33 | loss: 0.26523 | time elapsed: 8.43h | time left: 7.65h
batch  75400 | examples/s: 28.82 | loss: 0.26737 | time elapsed: 8.44h | time left: 7.63h
batch  75500 | examples/s: 36.68 | loss: 0.26120 | time elapsed: 8.45h | time left: 7.62h
batch  75600 | examples/s: 33.10 | loss: 0.26395 | time elapsed: 8.46h | time left: 7.61h
batch  75700 | examples/s: 29.75 | loss: 0.27067 | time elapsed: 8.47h | time left: 7.60h
batch  75800 | examples/s: 19.98 | loss: 0.26779 | time elapsed: 8.48h | time left: 7.59h
batch  75900 | examples/s: 28.96 | loss: 0.26230 | time elapsed: 8.50h | time left: 7.58h
batch  76000 | examples/s: 32.73 | loss: 0.27175 | time elapsed: 8.51h | time left: 7.57h
batch  76100 | examples/s: 28.99 | loss: 0.26691 | time elapsed: 8.52h | time left: 7.55h
batch  76200 | examples/s: 33.00 | loss: 0.26707 | time elapsed: 8.53h | time left: 7.54h
batch  76300 | examples/s: 27.00 | loss: 0.27087 | time elapsed: 8.54h | time left: 7.53h
batch  76400 | examples/s: 33.18 | loss: 0.28118 | time elapsed: 8.55h | time left: 7.52h
batch  76500 | examples/s: 32.98 | loss: 0.26964 | time elapsed: 8.56h | time left: 7.51h
batch  76600 | examples/s: 24.95 | loss: 0.27276 | time elapsed: 8.57h | time left: 7.50h
batch  76700 | examples/s: 33.10 | loss: 0.26629 | time elapsed: 8.58h | time left: 7.49h
batch  76800 | examples/s: 33.01 | loss: 0.27275 | time elapsed: 8.59h | time left: 7.48h
batch  76900 | examples/s: 32.93 | loss: 0.26306 | time elapsed: 8.61h | time left: 7.46h
batch  77000 | examples/s: 32.99 | loss: 0.27312 | time elapsed: 8.62h | time left: 7.45h
batch  77100 | examples/s: 31.43 | loss: 0.27145 | time elapsed: 8.63h | time left: 7.44h
batch  77200 | examples/s: 28.30 | loss: 0.26848 | time elapsed: 8.64h | time left: 7.43h
batch  77300 | examples/s: 33.14 | loss: 0.26853 | time elapsed: 8.65h | time left: 7.42h
batch  77400 | examples/s: 33.04 | loss: 0.27267 | time elapsed: 8.66h | time left: 7.41h
batch  77500 | examples/s: 29.07 | loss: 0.26401 | time elapsed: 8.67h | time left: 7.40h
epoch  26 | val loss: 0.33315 | time cost: 18.99 s |
batch  77600 | examples/s: 32.95 | loss: 0.26258 | time elapsed: 8.69h | time left: 7.39h
batch  77700 | examples/s: 24.15 | loss: 0.26560 | time elapsed: 8.70h | time left: 7.38h
batch  77800 | examples/s: 27.48 | loss: 0.25938 | time elapsed: 8.71h | time left: 7.37h
batch  77900 | examples/s: 29.10 | loss: 0.26805 | time elapsed: 8.72h | time left: 7.36h
batch  78000 | examples/s: 28.29 | loss: 0.26522 | time elapsed: 8.73h | time left: 7.34h
batch  78100 | examples/s: 32.98 | loss: 0.26335 | time elapsed: 8.74h | time left: 7.33h
batch  78200 | examples/s: 26.99 | loss: 0.26007 | time elapsed: 8.75h | time left: 7.32h
batch  78300 | examples/s: 29.93 | loss: 0.26586 | time elapsed: 8.76h | time left: 7.31h
batch  78400 | examples/s: 33.04 | loss: 0.26322 | time elapsed: 8.78h | time left: 7.30h
batch  78500 | examples/s: 32.87 | loss: 0.27211 | time elapsed: 8.79h | time left: 7.29h
batch  78600 | examples/s: 33.12 | loss: 0.26601 | time elapsed: 8.80h | time left: 7.28h
batch  78700 | examples/s: 33.14 | loss: 0.26700 | time elapsed: 8.81h | time left: 7.26h
batch  78800 | examples/s: 33.04 | loss: 0.26631 | time elapsed: 8.82h | time left: 7.25h
batch  78900 | examples/s: 30.80 | loss: 0.26659 | time elapsed: 8.83h | time left: 7.24h
batch  79000 | examples/s: 29.99 | loss: 0.26713 | time elapsed: 8.84h | time left: 7.23h
batch  79100 | examples/s: 27.05 | loss: 0.26670 | time elapsed: 8.85h | time left: 7.22h
batch  79200 | examples/s: 32.82 | loss: 0.26516 | time elapsed: 8.86h | time left: 7.21h
batch  79300 | examples/s: 29.73 | loss: 0.26583 | time elapsed: 8.88h | time left: 7.20h
batch  79400 | examples/s: 23.44 | loss: 0.26608 | time elapsed: 8.89h | time left: 7.19h
batch  79500 | examples/s: 27.21 | loss: 0.26551 | time elapsed: 8.90h | time left: 7.17h
batch  79600 | examples/s: 33.10 | loss: 0.26874 | time elapsed: 8.91h | time left: 7.16h
batch  79700 | examples/s: 24.28 | loss: 0.27096 | time elapsed: 8.92h | time left: 7.15h
batch  79800 | examples/s: 33.21 | loss: 0.26537 | time elapsed: 8.93h | time left: 7.14h
batch  79900 | examples/s: 33.16 | loss: 0.26416 | time elapsed: 8.94h | time left: 7.13h
batch  80000 | examples/s: 25.24 | loss: 0.26899 | time elapsed: 8.95h | time left: 7.12h
batch  80100 | examples/s: 30.62 | loss: 0.26592 | time elapsed: 8.96h | time left: 7.11h
batch  80200 | examples/s: 29.03 | loss: 0.26912 | time elapsed: 8.97h | time left: 7.09h
batch  80300 | examples/s: 33.07 | loss: 0.27032 | time elapsed: 8.99h | time left: 7.08h
batch  80400 | examples/s: 32.92 | loss: 0.26742 | time elapsed: 9.00h | time left: 7.07h
epoch  27 | val loss: 0.33286 | time cost: 19.26 s |
batch  80500 | examples/s: 29.83 | loss: 0.26873 | time elapsed: 9.01h | time left: 7.06h
batch  80600 | examples/s: 33.69 | loss: 0.26318 | time elapsed: 9.02h | time left: 7.05h
batch  80700 | examples/s: 32.06 | loss: 0.26320 | time elapsed: 9.04h | time left: 7.04h
batch  80800 | examples/s: 26.71 | loss: 0.26565 | time elapsed: 9.05h | time left: 7.03h
batch  80900 | examples/s: 33.23 | loss: 0.26675 | time elapsed: 9.06h | time left: 7.02h
batch  81000 | examples/s: 33.10 | loss: 0.27015 | time elapsed: 9.07h | time left: 7.01h
batch  81100 | examples/s: 25.14 | loss: 0.26151 | time elapsed: 9.08h | time left: 7.00h
batch  81200 | examples/s: 23.49 | loss: 0.26181 | time elapsed: 9.09h | time left: 6.99h
batch  81300 | examples/s: 8.82 | loss: 0.26437 | time elapsed: 9.11h | time left: 6.98h
batch  81400 | examples/s: 32.96 | loss: 0.26196 | time elapsed: 9.14h | time left: 6.99h
batch  81500 | examples/s: 34.42 | loss: 0.26017 | time elapsed: 9.15h | time left: 6.97h
batch  81600 | examples/s: 33.03 | loss: 0.26051 | time elapsed: 9.16h | time left: 6.96h
batch  81700 | examples/s: 33.06 | loss: 0.25852 | time elapsed: 9.17h | time left: 6.95h
batch  81800 | examples/s: 32.98 | loss: 0.26326 | time elapsed: 9.19h | time left: 6.94h
batch  81900 | examples/s: 28.24 | loss: 0.26906 | time elapsed: 9.20h | time left: 6.93h
batch  82000 | examples/s: 25.54 | loss: 0.26629 | time elapsed: 9.21h | time left: 6.92h
batch  82100 | examples/s: 28.76 | loss: 0.26189 | time elapsed: 9.22h | time left: 6.91h
batch  82200 | examples/s: 32.01 | loss: 0.26239 | time elapsed: 9.23h | time left: 6.89h
batch  82300 | examples/s: 33.08 | loss: 0.26803 | time elapsed: 9.24h | time left: 6.88h
batch  82400 | examples/s: 28.39 | loss: 0.26386 | time elapsed: 9.25h | time left: 6.87h
batch  82500 | examples/s: 31.83 | loss: 0.26523 | time elapsed: 9.26h | time left: 6.86h
batch  82600 | examples/s: 35.81 | loss: 0.26746 | time elapsed: 9.27h | time left: 6.85h
batch  82700 | examples/s: 27.92 | loss: 0.26465 | time elapsed: 9.29h | time left: 6.84h
batch  82800 | examples/s: 26.07 | loss: 0.26216 | time elapsed: 9.30h | time left: 6.83h
batch  82900 | examples/s: 28.23 | loss: 0.25985 | time elapsed: 9.31h | time left: 6.81h
batch  83000 | examples/s: 29.33 | loss: 0.26652 | time elapsed: 9.32h | time left: 6.80h
batch  83100 | examples/s: 28.48 | loss: 0.27384 | time elapsed: 9.33h | time left: 6.79h
